,F-Measure,Track ID
249,0.1959183673469388,0938_thebusiness
250,0.9135802469135802,0335_allyourlife
251,0.7301587301587301,0471_paradise
252,0.6586345381526104,0894_sayheyiloveyou
253,0.5921052631578947,0235_rudeboy
254,0.7555555555555555,0579_beatitstudioversion
255,0.009433962264150943,0632_cyclone
256,0.8646288209606986,0824_mylifewouldsuckwithoutyous
257,0.9803921568627452,0545_youkeepmehangingon
258,0.6577181208053691,0153_lalaland
259,0.6600985221674878,0509_thelazysong
260,0.23966942148760328,0011_areyouexperienced
261,0.3051643192488263,0879_ridinsoloian
262,0.6666666666666666,0456_nohands
263,0.9310344827586206,0388_gangnamstyle
264,0.6595744680851063,0825_myloveislikeastar
265,0.6470588235294118,0143_informer
266,0.6692913385826771,0159_letthemusicplay
267,0.986784140969163,0626_coolerthanme
268,0.6019417475728155,0441_lovingyoutonight
269,0.7987421383647799,0301_unclejohnsband
270,1.0,0290_thisishowwedoit
271,0.25345622119815664,0098_floods
272,0.9875518672199171,0640_disturbia2
273,0.983050847457627,0905_shocktoyoursystem
274,0.9012875536480686,0912_somenights
275,0.9876543209876543,0865_pocketfulofsunshine
276,0.9874476987447699,0733_ifihadyou
277,0.8181818181818182,0108_getup
278,0.9863013698630138,0902_shakeitradiomix
279,0.9489795918367346,0596_bonbon
280,0.6694915254237288,0566_americanwoman
281,0.40298507462686567,0960_umbrella
282,0.8971428571428571,0194_nomoretears
283,0.9834710743801653,0411_ifihadyou
284,0.9927536231884058,0714_hell
285,0.9945945945945946,0832_noone
286,0.6785714285714286,0008_america
287,0.7557251908396947,0183_mynameisjonas
288,0.6465753424657533,0021_better
289,0.9653333333333333,0013_athingaboutyou
290,0.9680365296803655,0408_icanonlyimagine
291,0.9865470852017937,0450_more
292,0.8739495798319328,0366_domino
293,0.2304832713754647,0807_makemebetter
294,0.9533678756476685,0815_mondaymondaymonday
295,0.39215686274509803,0080_down
296,0.9938650306748467,0138_ilikeit
297,0.9699248120300752,0877_releasemenow
298,0.99009900990099,0465_onething
299,0.9545454545454545,0429_kissinu
300,0.9714285714285714,0669_fastforwardffwd
301,0.6826347305389221,0324_yeah3x
302,1.0,0725_hotncold
303,0.8066298342541437,0945_thewayiareradio
304,0.9574468085106383,0331_againstallodds
305,0.875,0125_hellogoodmorning
306,0.988095238095238,0476_pontoon
307,0.9871794871794872,0326_yougotittherightstuff
308,0.906474820143885,0284_thehustle
309,0.9772727272727273,0310_whineup
310,0.9864864864864865,0106_getitshawty
311,0.6701570680628273,0309_whatsmyname
312,0.8493150684931505,0368_dontwakemeup
313,0.937984496124031,0319_withoutyou
314,0.9921875,0736_igotafeeling
315,0.37918215613382894,0038_bringmetolife
316,0.9943502824858756,0299_turnthebeataround
317,0.9793103448275863,0274_temperature
318,0.7862068965517242,0242_satisfaction
319,0.49429657794676807,0986_winner
320,0.4328358208955224,0157_leanwitit
321,0.4699453551912568,0171_marchofthepigs
322,0.9914529914529915,0766_justdance
323,0.29850746268656714,0065_deadandbloated
324,0.9878048780487805,0302_venus
325,0.8527918781725888,0979_whenlovetakesover
326,0.8774703557312252,0872_readyfortheweekend
327,0.811881188118812,0839_nowyouseeit
328,0.8504672897196263,0950_throwyourhandsup
329,0.6468401486988847,0734_iftodaywasyourlastday
330,0.9537037037037037,0535_withoutyou
331,0.7515151515151515,0581_beautifulcarlyrae
332,0.9767441860465116,0658_evacuatethedancefloor
333,0.9902439024390245,0664_eyesextendedmix
334,0.6396761133603239,0515_thisafternoon
335,0.9893992932862191,0218_policyoftruth
336,1.0,0432_letsgo
337,0.9620253164556962,0994_youbelongwithme
338,0.9961089494163424,0853_outonthetown
339,0.9884169884169884,0494_somebodythatiusedtoknow
340,0.9789473684210526,0975_whathappensinvegas
341,0.5814977973568283,0134_igotmine
342,0.18918918918918917,0370_downonme
343,0.9927007299270074,0136_igotyoudancing
344,0.6631578947368421,0241_satellite
345,0.4976525821596244,0394_godgavemetoyou
346,0.0,0122_heardemall
347,0.9722222222222222,0048_chingaling
348,0.5445026178010471,0570_aslongasyouloveme
349,0.98989898989899,0737_ihatethispart
350,0.6255506607929515,0024_billionaire
351,0.9865470852017937,0466_onthedarkside
352,0.9508196721311475,0084_dropitlikeitshot
353,0.9610389610389611,0006_aint2proud2beg
354,0.40138408304498274,0381_everythingyouwant
355,0.5327868852459017,0501_stayawhile
356,0.9957081545064378,0436_loveactually
357,0.6554621848739496,0779_letitrockfilthy
358,0.5622119815668203,0951_thunder
359,0.6583333333333333,0362_crazygirl
360,0.993939393939394,0643_dontrush
361,0.6408839779005524,0783_lighton
362,0.6178010471204188,0245_sayhey
363,0.9850746268656716,0630_crushcrushcrush
364,0.0,0480_raiseyourglass
365,0.9395348837209303,0651_doyouremember
366,0.7372013651877134,0965_wakingupinvegascalvin
367,0.9852941176470589,0074_djgotusfallininlove
368,0.9831932773109243,0586_bed
369,0.988950276243094,0653_dynamite
370,0.1417910447761194,0564_americanboybenny
371,0.9727626459143969,0864_pleasedontleavememain
372,0.986784140969163,0738_ihearnoises
373,0.9923664122137404,0748_imyours
374,0.9943502824858756,0124_hello
375,0.9912280701754386,0958_turnmeup
376,0.0,0054_conceited
377,0.6363636363636364,0756_istillmissyou
378,0.9594594594594594,0088_everybody
379,0.8761904761904762,0369_dontyouworrychild
380,0.5029940119760479,0973_whateverittakes
381,0.8721311475409835,0934_teenagedreamkaskade
382,0.9868995633187774,0649_down
383,0.9822485207100593,0968_walltowall
384,0.5887850467289719,0771_kisskissmainversion
385,0.6527196652719666,0932_tattoo
386,0.9775784753363228,0423_iwannago
387,0.05128205128205129,0662_everytimewetouch
388,0.9440559440559441,0943_thetheayer
389,0.991869918699187,0118_grenade
390,0.08641975308641975,0578_bealright
391,0.6693548387096775,0970_whataboutnow
392,0.6178010471204188,0374_drunkonyou
393,0.9795918367346939,0925_sweetdisposition
394,0.9952606635071091,0412_ifitmakesyouhappy
395,0.9841269841269841,0780_letmebereal
396,0.18006430868167206,0376_earthquake
397,0.9585798816568047,0527_wantuback
398,0.9306122448979592,0552_addicted
399,0.6266666666666666,0414_illbe
400,0.47916666666666674,0642_dontconfess
401,0.9870129870129869,0906_shutupanddrive
402,0.9885057471264368,0615_circus
403,0.6440677966101696,0320_wolflikeme
404,0.6448979591836734,0808_makethemoney
405,0.9935483870967742,0789_livingroom
406,0.9787234042553192,0387_free
407,0.54421768707483,0478_prayforyou
408,0.5963302752293577,0765_jimmyiovine
409,0.6384976525821596,0488_september
410,0.9649122807017544,0219_pondereplay
411,0.5619047619047619,0119_gunpowderandlead
412,0.988814317673378,0672_feelitinmybones
413,0.9494163424124514,0521_tooclose
414,0.9855072463768116,0322_wordup
415,0.25263157894736843,0272_teachmehowtojerk
416,0.9822485207100593,0717_heysoulsister
417,0.0,0922_suffocate
418,0.0,0742_iknowyouwantme2
419,0.49193548387096764,0593_blameitradioedit
420,0.5992509363295879,0343_banjo
421,0.8297297297297297,0044_cameraeye
422,0.9357798165137615,0329_youreajerk
423,0.9338842975206613,0504_suspiciousminds
424,0.37068965517241376,0522_turnupthemusic
425,0.6174496644295302,0347_bitch
426,0.9338842975206612,0467_onthefloor
427,0.980891719745223,0533_whosays
428,0.9836065573770492,0576_barbrastreisand
429,0.9866666666666666,0220_promiscuous
430,0.9959839357429718,0823_mylifewouldsuckwithoutyou
431,0.16842105263157894,0178_mountainman
432,0.8848484848484849,0160_likeag6
433,0.9832402234636872,0316_wildones
434,0.0,0898_sexyback
435,0.644808743169399,0023_bewareoftheboys
436,0.9911504424778761,0472_partofme
437,0.9800796812749003,0462_oldalabama
438,0.06451612903225806,0137_iknowyouwantme
439,0.9871794871794872,0017_badromance
440,0.31210191082802546,0293_tomsawyer2
441,0.5380333951762524,0117_goodmorningblackfriday
442,0.6245353159851302,0120_hallowedbethyname
443,0.5757575757575757,0508_tennesseeme
444,0.7117117117117118,0777_lebump
445,0.6274509803921569,0104_getbusy
446,0.9900990099009901,0827_needyounow
447,0.9072164948453607,0718_heytheredelilah
448,0.9157894736842105,0474_pleasedontgo
449,0.18253968253968253,0829_nevertoolate
450,0.6297872340425533,0357_cheers
451,0.9781021897810218,0914_soobviousnow
452,0.34883720930232553,0396_goodfeeling
453,0.4383561643835616,0195_nookie
454,0.48727272727272725,0286_theragelive
455,0.9758454106280193,0692_giveyourheartabreakdos
456,0.8161434977578474,0433_lighters
457,0.9942196531791908,0372_drinkinmyhand
458,0.7547169811320754,0888_russianroulettejump
459,0.7305389221556886,0095_firework
460,0.9734513274336283,0323_yeah
461,0.12012012012012013,0928_takeabow
462,0.9722222222222222,0184_myprerogative
463,0.6666666666666666,0883_rocksatmywindow
464,0.5846153846153846,0571_atlantis
465,0.8095238095238095,0191_newslang
466,1.0,0977_wheelsnow
467,0.9909090909090909,0858_peoplearepeople
468,0.99581589958159,0750_ineedyourlove
469,0.974025974025974,0107_getlow
470,0.9909909909909909,0445_memories
471,0.7656765676567657,0014_babaoriley
472,0.9832402234636872,0181_mrsaxobeat
473,0.9748743718592965,0135_igottafeeling
474,0.9839999999999999,0870_ratedr
475,0.7171314741035856,0614_cinema
476,0.9886363636363636,0752_inmyhead
477,1.0,0114_givemeeverything
478,0.8161616161616162,0248_screamingfor
479,0.6428571428571428,0908_sober
480,0.9913043478260869,0598_boomboompow
481,0.6492146596858639,0539_youandi
482,0.37209302325581395,0129_hotinherre
483,0.6620209059233448,0532_whistle
484,0.9842519685039369,0851_openurmind
485,0.9887640449438202,0201_oh
486,1.0,0854_overmyheadcablecar
487,0.6602870813397129,0395_gold
488,0.7506561679790026,0036_breakingthegirl
489,0.9859154929577464,0358_children
490,0.9572649572649573,0189_neversaynever
491,0.6694214876033058,0041_calabria
492,0.9856115107913669,0530_whatthehell
493,0.9949238578680203,0955_tinylittlebows
494,0.12408759124087593,0169_manicdepression
495,0.6296296296296297,0361_countrymustbecountrywide
496,0.43396226415094336,0385_fiveoclock
497,0.9909365558912386,0988_withyoukovas
498,0.5339805825242718,0998_youregonnamissthis
499,0.627027027027027,0904_shewolf
500,0.6111111111111112,0094_fireflies
501,0.6502057613168725,0805_lovetheysay
502,0.6666666666666665,0773_kissmethruthephone
503,0.9696969696969697,0209_paparazzi
504,0.9912280701754386,0803_lovestory
505,0.9446808510638298,0939_thecure
506,0.6441717791411042,0992_wrongthinwhiteduke
507,0.995850622406639,0652_drovemewild
508,0.6896551724137931,0059_cupidshuffle
509,0.9912280701754386,0695_goodbyegoodbye
510,0.9090909090909091,0681_flashinglights
511,0.5245901639344261,0312_whitefalconfuzz
512,0.9873417721518987,0407_humpinaround
513,0.9838709677419354,0538_you
514,0.9734513274336283,0573_babyludacris
515,0.17460317460317465,0665_fall
516,0.9023255813953489,0377_eatdirt
517,0.8365019011406843,0603_breaktheicejasonnevinsmix
518,0.9847715736040609,0860_pieceofme
519,0.6689655172413793,0876_rehab
520,0.989010989010989,0438_loverlover
521,0.9911504424778761,0360_coolerthanme
522,0.7078189300411523,0937_thatsnotmyname
523,0.9857142857142858,0185_nasty
524,0.8965517241379309,0863_pleasedontleavemedigi
525,0.6026200873362445,0842_obsessionstatic
526,0.9907120743034055,0813_missindependent
527,0.6175115207373272,0482_redsolocup
528,0.9805825242718447,0861_pingmebaby
529,0.0,0208_opp
530,0.9863945578231292,0553_alivefeatthegoodnatured
531,0.974025974025974,0308_whatislove
532,0.8387096774193549,0607_cantholdus
533,0.6486486486486487,0716_heroheroine
534,0.4093567251461988,0741_iknowyoucare
535,0.8952380952380954,0349_blow
536,0.8148148148148148,0035_boyfriend
537,0.6403940886699507,0304_weaponofchoice
538,0.9740932642487047,0345_beinlovetonight
539,1.0,0039_bulletproof
540,0.5666666666666668,0639_dieinyourarms
541,1.0,0354_brandnewday
542,0.9813084112149533,0340_backintime
543,0.9672131147540983,0087_evacuate
544,0.669260700389105,0971_whatayawantfromme
545,0.6564885496183206,0568_apologize
546,0.4796380090497737,0066_decentdaysandnights
547,0.6477732793522267,0699_gotmoney
548,0.8321167883211679,0176_megasus
549,0.6624203821656051,0081_downonme
550,0.5971830985915494,0067_deep
551,0.9774436090225564,0073_disturbia
552,0.21487603305785122,0126_heymami
553,0.6612903225806451,0617_citylights
554,0.9875518672199171,0767_justfine
555,0.6601941747572816,0981_whenyouregone
556,0.6701030927835051,0166_macarena
557,0.8549618320610687,0150_justdance
558,0.9435483870967742,0404_holditagainstme
559,0.0,0704_guitarstringweddingring
560,0.878688524590164,0495_someonelikeyou
561,1.0,0110_girlsandboys
562,0.9919999999999999,0980_whenyouleave
563,0.8588235294117648,0212_peoplegotalotofnerve
564,0.6616541353383458,0719_hipsdontlie
565,0.9798657718120806,0214_planetrock
566,0.9012345679012346,0247_scream
567,0.9726775956284153,0633_dancingmachine
568,0.4337349397590362,0655_earthquakey
569,0.11221122112211221,0254_sixsixsix
570,0.5157232704402516,0318_windup
571,0.8994082840236687,0112_giveitup
572,0.17796610169491525,0941_theocean
573,0.7619047619047619,0348_blackout
574,0.9832402234636871,0761_iwant
575,0.6576576576576576,0437_lovelikewoe
576,0.9902912621359222,0477_poundthealarm
577,0.9800796812749003,0673_feelsliketonight
578,0.6596858638743456,0993_youandidanny
579,0.9733333333333333,0197_nothinonyou
580,0.921875,0862_pleasedontleaveme
581,0.39647577092511016,0199_numberofthebeast2
582,0.9856115107913669,0668_fallinganthem
583,0.6589147286821706,0781_lettinggoduttylove
584,0.9808429118773947,0443_magic
585,0.6173913043478261,0565_americanhoney
586,0.6229508196721312,0145_iwantyouback
587,0.7649122807017543,0303_wakeupdead
588,0.9844961240310077,0901_sexydj
589,0.9851851851851852,0637_daynniteremix
590,0.9704142011834319,0502_stronger
591,0.6457399103139014,0884_rockstar
592,0.5447761194029851,0828_neoncathedral
593,0.8867924528301887,0882_rightroundbenny
594,0.8536585365853658,0281_theedgeofglory
595,0.9850746268656716,0061_dabutt
596,0.9558823529411765,0216_poison
597,0.9846153846153847,0654_dynamitemixinmarc
598,0.6632124352331606,0298_turnmeon
599,0.8690807799442896,0812_miserybimbo
600,0.9590163934426229,0497_speakers
601,0.976,0056_control
602,0.8431372549019607,0848_onething
603,0.9565217391304348,0572_awake
604,0.9781659388646289,0661_everythingaboutyou
605,0.5291479820627802,0850_onlyyoucanlovemethisway
606,0.8777777777777778,0659_everybody
607,0.6007604562737643,0123_heavyduty
608,0.9759036144578312,0840_obsessed
609,0.8970013037809648,0148_jesusofsuburbia
610,0.9122807017543859,0490_showme
611,0.8985507246376812,0398_goodtime
612,0.5982905982905983,0549_515
613,0.6562499999999999,0638_deadandgone
614,0.9888475836431226,0897_sentimentaltune
615,0.9502762430939227,0657_enursbonfire
616,0.8898678414096917,0978_whenigrowup
617,0.9952153110047847,0569_arrow
618,0.9753086419753086,0342_bangpop
619,0.5156794425087108,0926_sweetthing
620,0.41711229946524064,0604_bustitbabypart2
621,0.8659793814432989,0353_bottomsup
622,0.9881422924901185,0597_boomboomguetta
623,0.9177215189873417,0470_ours
624,0.987012987012987,0257_somebodytolove
625,0.6586826347305389,0705_haditall
626,0.9918032786885246,0496_sparksfly
627,0.9834254143646408,0451_mrknowitall
628,0.9879518072289156,0782_lifeafteryou
629,0.9896907216494845,0868_puton
630,0.9473684210526315,0792_lovedrunk
631,0.9659090909090908,0406_honeybee
632,0.9873417721518987,0785_littleliesnow
633,0.9855072463768115,0393_giveyourheartabreak
634,0.98,0688_getthepartystarted
635,0.9463869463869464,0967_walkingonadream
636,0.979591836734694,0093_fireburning
637,0.9914529914529915,0384_finally
638,0.0,0365_dirtroadanthem
639,0.027210884353741492,0072_discoinferno
640,0.7250000000000001,0069_digginmedown
641,0.6492146596858639,0266_straightup
642,0.9001636661211129,0128_homecoming
643,0.84,0913_somuchlove
644,0.9883720930232558,0234_roundandround
645,0.9019607843137256,0873_readyornot
646,0.5440613026819923,0983_whyamitheone
647,0.5864661654135338,0987_withyou
648,0.6570048309178743,0493_somebodysheartbreak
649,0.6869565217391305,0620_closertands
650,0.983957219251337,0849_onlyyou
651,0.8163265306122449,0517_tilltheworldends
652,0.9846153846153847,0001_12step
653,0.6516129032258063,0278_thatsthahomie
654,0.9342105263157895,0728_howyouremindme
655,0.9871794871794872,0264_stereolove
656,0.2711864406779661,0233_rocknrollnightmare
657,0.6666666666666666,0753_inreallife
658,0.6640316205533597,0562_alreadygone
659,0.9710144927536232,0045_cantgetyou
660,0.8208955223880597,0599_boyfriend
661,0.6666666666666666,0479_pricetag
662,0.8414634146341464,0920_stopandstare
663,0.08968609865470852,0924_sunisup
664,0.6532663316582915,0927_swing
665,0.6638655462184874,0623_comeongethigher
666,0.4778761061946903,0174_maythisbelove
667,0.0,0141_indaclub
668,0.9890710382513661,0841_obsessedcahill
669,0.9836065573770492,1000_yourloveismydrug
670,0.976470588235294,0417_imtoosexy
671,0.9705882352941176,0018_bassdownlow
672,0.5679012345679013,0070_dipitlow
673,0.7007299270072992,0156_lastnight
674,0.625,0468_openarms
675,1.0,0801_lovesong
676,0.6987951807228915,0953_tilltheworldends2
677,0.9891304347826088,0464_oneofus
678,0.9888888888888888,0415_illbewaiting
679,0.9765258215962441,0350_blowme
680,0.9866666666666666,0177_milkshake
681,0.9927007299270074,0875_redbelt
682,0.6567164179104478,0991_worryaboutyounow
683,0.94017094017094,0390_getyourselfbackhome
684,0.9461077844311377,0294_tonighttonight
685,0.21686746987951808,0541_youdroppedabombonme
686,0.36097560975609755,0096_fivemagics
687,0.6572769953051644,0685_forgottolaugh
688,0.5133689839572191,0428_kingofanything
689,0.6169154228855721,0936_tequieroacoustic
690,0.6638297872340426,0590_betterintime
691,0.6595744680851063,0459_notoveryou
692,0.47560975609756095,0190_newfang
693,0.9861751152073733,0794_lovegamedave
694,0.08383233532934131,0954_timeaftertimevan
695,0.659217877094972,0500_stay
696,0.9913043478260869,0231_rightthurr
697,0.988235294117647,0762_iwantitthatway
698,0.5133689839572193,0062_dance
